,text,external_id,error,classifications,error_detail
438,is google hangout link the equivalent of green imessage patticus and neeldesai discuss zoom vs google on ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.844}]",
439,,,TRUE,,"Invalid text, empty strings are not allowed"
440, mrsscarfone nothing beats taking your learning outside in the sunshine today my daughter was literally hanging out in swing ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.687}]",
441,,,TRUE,,"Invalid text, empty strings are not allowed"
442, _jumaallan ll be live this friday at the young devs hangout by reubenkihiu with dcoustawilson georgemandis and madona_syombua ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.724}]",
443,,,TRUE,,"Invalid text, empty strings are not allowed"
444, madona_syombua ll be live this friday at the young devs hangout hosted by reubenkihiu with dcoustawilson georgemandis and _ju ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.76}]",
445, reubenkihiu the dev hangout giveaway is here free google playstore accounts premium courses and cash prizes up for grabs fill th ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.973}]",
446, dmhsps_tdsb don miss it unstoppabletrac will be our guest speaker at our june hilliardpride google ss hangout at am we are ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.68}]",
447, sketchyqueersnn the next meeting of queer sketchbook club online will be tomorrow the rd of may from am until pm gmt the th ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.647}]",
448, jessekellydc if you could hangout with one great warrior or general or soldier from all of history who would it  ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.798}]",
449,tyler art work from yesterday google hangout he is loving these online lessons lwsacademy lws_art ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.882}]",
450, lapetiteeve emma black joined the google hangout and explained in detail how she already resents her future child for like minutes,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.736}]",
451,emma black joined the google hangout and explained in detail how she already resents her future child for like minutes ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.713}]",
452,the next meeting of queer sketchbook club online will be tomorrow the rd of may from am until pm gmt the ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.779}]",
453, srmuap webinar on post covid science and technology jointly organised by srmuap amp the_hindu august panel bharat ratna cnr ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.857}]",
454,,,TRUE,,"Invalid text, empty strings are not allowed"
455, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
456,,,TRUE,,"Invalid text, empty strings are not allowed"
457, linc_pd join us for preparing for reimagined new school year on lincspring live june rd at pm est register here https co ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.816}]",
458,,,TRUE,,"Invalid text, empty strings are not allowed"
459, eligarza what an honor to be part of zoom meeting with latino detroit pastors and doctor to dispel covid disinformation and dis ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.843}]",
460,,,TRUE,,"Invalid text, empty strings are not allowed"
461, capofootball that a wrap for spring ball zoom meetings attended gt meetings talked lot of ball ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.533}]",
462,,,TRUE,,"Invalid text, empty strings are not allowed"
463, niperhyd webinar on post covid science amp technology join at niperhyd pharmadept satishkreddy hrdministr ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.742}]",
464,,,TRUE,,"Invalid text, empty strings are not allowed"
465,what an honor to be part of zoom meeting with latino detroit pastors and doctor to dispel covid disinformatio ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.82}]",
466,,,TRUE,,"Invalid text, empty strings are not allowed"
467, benongowa had similar experience afew days ago left zoom meeting with blank head like newborn mind because didn pick ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.632}]",
468,,,TRUE,,"Invalid text, empty strings are not allowed"
469,toh but small me will get shit for janky connection during zoom meeting can you see iz not meeee even my ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.944}]",
470,,,TRUE,,"Invalid text, empty strings are not allowed"
471,daniel had things to do and tension to let out on this zoom meeting this girl in the middle was with the ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.563}]",
472,,,TRUE,,"Invalid text, empty strings are not allowed"
473,zoom meeting protocols are still not clear to me,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.704}]",
474,,,TRUE,,"Invalid text, empty strings are not allowed"
475, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
476,,,TRUE,,"Invalid text, empty strings are not allowed"
477, possbeth getting ready for tomorrow at est for resources and strategies to support early reading development in young children with ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.924}]",
478,,,TRUE,,"Invalid text, empty strings are not allowed"
479, tchdhealth business owners join tomorrow webinar for business support on re opening get updates and answers to your questions from ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.395}]",
480,,,TRUE,,"Invalid text, empty strings are not allowed"
481, whyiamcrazy no wonder we get along so well lol yeah most of the families work with have pretty much abdicated ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.788}]",
482,,,TRUE,,"Invalid text, empty strings are not allowed"
483, medicare allct save the date tuesday june pm join us for the medicare for all ct virtual meeting let plan our next steps ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.796}]",
484,,,TRUE,,"Invalid text, empty strings are not allowed"
485,lmao random zoom meeting tm for class cool ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.608}]",
486,,,TRUE,,"Invalid text, empty strings are not allowed"
487, am playing music in just half an hour pm click the zoom link now to get registered for the event ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.778}]",
488,,,TRUE,,"Invalid text, empty strings are not allowed"
489, hit new low in zoom meeting world today yes wore pants but the minute calendar reminder went off for m ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.463}]",
490,,,TRUE,,"Invalid text, empty strings are not allowed"
491, lovemyniners you re welcome after the zoom meeting hopefully you can enjoy your own spa night ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.909}]",
492,,,TRUE,,"Invalid text, empty strings are not allowed"
493,come join and unwind with us topic political activism vibe sesh time may pm eastern time us an ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.487}]",
494,,,TRUE,,"Invalid text, empty strings are not allowed"
495, cyclopediabrain on the second pc join your zoom meeting with another account and go to web captioner once there click start captio ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.768}]",
496,,,TRUE,,"Invalid text, empty strings are not allowed"
497,save the date tuesday june pm join us for the medicare for all ct virtual meeting let plan our next ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.541}]",
498,,,TRUE,,"Invalid text, empty strings are not allowed"
499,wed june at m ll have my good friend and npr chief economics correspondent scott horsley join me ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.551}]",
500,,,TRUE,,"Invalid text, empty strings are not allowed"
501, aaronch u come to me on the day of my daughters zoom meeting,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.731}]",
502,,,TRUE,,"Invalid text, empty strings are not allowed"
503,fingers crossed wearing my nice nursing bra and fancy sweats made the difference in that last zoom meeting ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.615}]",
504,,,TRUE,,"Invalid text, empty strings are not allowed"
505, yorkhistory next month the york civil war round table will be hosting virtual meeting on zoom amp facebook live visit our website fo ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.799}]",
506,,,TRUE,,"Invalid text, empty strings are not allowed"
507,thank you for joining our virtual talks this week our next session is on tuesday at pm ct with khalifestyle wher ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.526}]",
508,,,TRUE,,"Invalid text, empty strings are not allowed"
509, katestrasdin unsuitable lockdown attire this morning amp am trying to imagine the effect of these sleeves across my desk during zoom ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.615}]",
510,,,TRUE,,"Invalid text, empty strings are not allowed"
511,forgot that today was my last daily bruin meeting ever so when the zoom link got sent out had to tune in from ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.509}]",
512,,,TRUE,,"Invalid text, empty strings are not allowed"
513,nick corona of five suits brewing tells his story about starting business during quarantine at our quaff zoom mee ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.525}]",
514,,,TRUE,,"Invalid text, empty strings are not allowed"
515,join the dudley eagles every sunday at pm est for an online zoom mastermind meeting join here ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.619}]",
516,,,TRUE,,"Invalid text, empty strings are not allowed"
517, misteralbie when you think you have exited zoom meeting so you can wank this pornhub ad is ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.627}]",
518,,,TRUE,,"Invalid text, empty strings are not allowed"
519,cards against humanity at pm tomorrow evening not for the faint of heart don worry we ll hold tutorial ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.475}]",
520,,,TRUE,,"Invalid text, empty strings are not allowed"
521,grab mug and zoom on over to find your next home our team will give you quick live videos tours at link below ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.773}]",
522,,,TRUE,,"Invalid text, empty strings are not allowed"
523, just had zoom meeting yesterday so am not sure when the next will be but here you go for now getkraken ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.482}]",
524,,,TRUE,,"Invalid text, empty strings are not allowed"
525, vickyyagnelli first time am excited for zoom meeting ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.603}]",
526,,,TRUE,,"Invalid text, empty strings are not allowed"
527, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
528,,,TRUE,,"Invalid text, empty strings are not allowed"
529, theoliveknife waiting for rahulgandhi zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.746}]",
530,,,TRUE,,"Invalid text, empty strings are not allowed"
531, medburnbook am so painfully aware of how important getting the vibe from program is but please please please for the love of go ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.691}]",
532,,,TRUE,,"Invalid text, empty strings are not allowed"
533, ngaire_elwood reminder that the isctglobal anz regional town hall meeting is about the start at pm aest all registered attendees ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.82}]",
534,,,TRUE,,"Invalid text, empty strings are not allowed"
535, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
536,,,TRUE,,"Invalid text, empty strings are not allowed"
537,free online webinar for mba aspirants career launcher tambaram amp omr is conducting free webinar on mastering th ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.64}]",
538,,,TRUE,,"Invalid text, empty strings are not allowed"
539,great meeting bry sd zoom mbothwellmd ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.816}]",
540,,,TRUE,,"Invalid text, empty strings are not allowed"
541, misteralbie when you think you have exited zoom meeting so you can wank this pornhub ad is ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.627}]",
542,,,TRUE,,"Invalid text, empty strings are not allowed"
543,zoom meeting id password override pm pacific time,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.679}]",
544,,,TRUE,,"Invalid text, empty strings are not allowed"
545,the public hearing on the fy proposed budget will take place on june during the m edt virtual co ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.568}]",
546,,,TRUE,,"Invalid text, empty strings are not allowed"
547,about to join zoom meeting for the silicon valley chapter of the naacp will try to recruit them to help us out ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.65}]",
